,address,count,mean,std,min,25%,50%,75%,max
337,13TH AVE ALDER TO HILYARD,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
338,13TH AVE ALDER-KINCAID,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
339,13TH AVE END MQS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
340,13TH AVE HILYARD TO PATTERSON,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
1688,8TH & JEFFERSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1687,8TH & HILYARD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
342,13TH AVE KINCAID TO ALDER,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
344,13TH AVE- AGATE TO MOSS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
345,13TH AVE. - ALDER TO KINCAID,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1056,25TH & AGATE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1057,25TH & ALDER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1679,8TH  - PEARL TO EAST PARK - 8,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1678,8TH  - HIGHT O PEARL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
346,13TH TO 12TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1676,8TH  - CHAMBERS TO GRANT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1675,89CENTENNIAL LP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
373,1448 EAST 23RD AVENUE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
374,1452W.11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1784,AGATE & UNIVERSITY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1292,395MAR LP,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
408,14TH AVE - KINCAID AND ALDER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1287,3922W.1ST,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1288,3937 LANGTON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1160,3100 BLOCKWOOD,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1290,3941N.CLAREY,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1291,3950 POTTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1293,3969N.CLAREY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1161,311 COBURG RD.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1294,3977 N. CLAREY,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
425,1500 BLKWALNUT ST @ 15TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1158,30TH & KINCAID,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1297,3990W.12TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1298,39CEDAR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1157,30TH & HARRIS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1285,3918JOSH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1283,3909ALBAN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
407,14TH - PATTERSON TO HILYARD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1164,315MADISON,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1165,3179W.14TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1269,3800 BLOCKWESTLEIGH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1270,3806 DOVE LANE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1271,3820ONYX ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1272,3824PATTISON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1273,3836PATTISON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1275,3860 DOVE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1162,"311 COBURG ROAD, ALBERTSONS",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1276,3868ALBAN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1277,388 W 13TH AVE,1.0,80.0,,80.0,80.0,80.0,80.0,80.0
1278,3885JANISSE,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1279,389FERRY ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1163,3111KEVINGTON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1281,390 BROADWAY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1300,3RD & COBURG,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1302,3RD & JACKSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1339,4200 BLOCKE.AMAZON DR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1330,410 W.21ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1323,4046W.18TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1147,3000 BLK POWELL (NEAR 3035),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1146,300 VALEY RIVER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1326,4087LANGTON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1328,4090EDDYSTONE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1329,4097 W 18TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1331,4100 BLOCKWAGNER,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1320,4001POTTER ST,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1332,4108JESSEN DR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1333,410W . 27TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1334,410W.27TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1335,41414TH AVE E,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1336,"4157 WAGNER (""CROSSINGS"")",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1337,4175 WAGNER  (CROSSINGS),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1149,3000 BLOCKFLORA HILL,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1319,4000 BLOCKW.18TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1156,3081 WEST 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1310,4 OAKWAY CENTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1155,3056 KENTWOOD,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1305,3RD & MILL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
405,14TH - ALDER TO KINCAID,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1154,3049ASHLEY LP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1308,3RD AVE COBURG RD MILL S,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1153,3039BRETT LP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1311,400 BLK WEST 8TH,1.0,27.0,,27.0,27.0,27.0,27.0,27.0
1150,3000 BLOCKKENTWOOD,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1312,400 BLKLINDLEY,1.0,40.0,,40.0,40.0,40.0,40.0,40.0
1152,3015 POTTER ST.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1314,400 BLOCKELIZABETH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1151,30014TH AVE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1316,400 BLOCKW.24TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1317,4000 BLOCKMARSHALL,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1267,3800 BLOCKPEPPERTREE DR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1266,379N.SENECA,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1265,3790UNIVERSITY ST,1.0,25.0,,25.0,25.0,25.0,25.0,25.0
1177,323 W. 12TH AVE.,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
414,14TH AVE @ PEARL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1179,327ADAMS ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1214,3400 BLOCKBERMUDA,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1215,3400 BLOCKCOMMONS DR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1178,325W.12TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
412,14TH AVE 573,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1219,3400BLK KINSROW,1.0,15.0,,15.0,15.0,15.0,15.0,15.0
415,14TH AVE BETWEEN KINCAID AND ALDER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1220,3400BLK. BARDELL AVE.,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
422,1500 BLK GREEN ACRES ROAD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1222,3400BLKCOMMONS @ KINSROW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1223,3400W.1ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1224,3450 JACOBS DRIVE,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1225,346LASSEN LN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1180,327E. 15TH,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1181,329E 8TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1264,3773PEPPERTREE DR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1188,3300 KINSROW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1193,3333 W 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1194,3333 W 11TH AVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1190,330W.23RD,1.0,80.0,,80.0,80.0,80.0,80.0,80.0
1189,3300BLKKINSROW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1197,335LASSEN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1198,3380 HARLOW RD.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1200,33RD @ HILYARD,1.0,40.0,,40.0,40.0,40.0,40.0,40.0
1182,3300 BLK. BOARDWALK,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1202,3400 BKK. KINROW AVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1185,3300 BLKBARDELL,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1204,3400 BLK. COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
421,1500 ALDER,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1183,3300 BLK. REGENT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
419,15 W HILLCREST DR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1226,3480CHEVY CHASE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1227,3485 KINSROW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1228,3486JACOBS LN,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1254,3659W.18TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1247,36 N. JEFFERSON (ACROSS),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1248,3600 BLK POTTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1249,3600 BLOCKBERKSHIRE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1250,3600 BLOCKOXBOW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1251,3600 BLOCKW.4TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1252,3600 BLOCKW.5H,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1255,3662PLUMTREE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1175,3220MEADOW LN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1256,366CLARK,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1166,318MIRA,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1260,3725PEPPERTREE DR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1261,3740DOVE LN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1262,3741PEPPERTREE DR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1263,375RUSTIC,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1170,3200 BLOCKMEADOW LN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
423,1500 BLKHILYARD ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1244,3580CONCORD,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
410,14TH AVE -PATTERSON-HILYARD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1242,358 15TH AVE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1241,355 E. 40TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1240,3525COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1172,320JACKSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1173,3215MEADOW LN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
411,14TH AVE 450,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1236,3500 BLOCKONYX PLACE,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1235,3500 BLOCKHARLOW RD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1174,3220MEADOW,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1233,3500 BLKEMERALD ST @ ONY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1232,3500 BLKEMARALD E/S,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1231,3500 BLK. EMERALD ST.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1230,3500 BLK KINSROW,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1338,4180 FERGUS,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1144,300 BLOCKW.14TH,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
375,1455 LONG ISLAND,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1441,5304WALES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1434,509 E 13TH (ON FERRY ST. SIDE),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1435,5151TREVON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1436,5155DONOHOE,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1115,28TH & CHAMBERS,1.0,19.0,,19.0,19.0,19.0,19.0,19.0
1438,5200 BLOCKJEFFREY,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1439,524VAN BUREN ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1113,2888 CRESCENT DR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1432,503 EAST 11TH AVENUE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1112,2873APPLEWOOD,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1444,534W.11TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1445,537 EAST 18TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1446,540 POLK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1447,541 POLK STREET,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1448,541E. 19TH,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1116,28TH & HARRIS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1118,28TH & UNIVERSITY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1111,286JACKSON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1421,5 OAKWAY CENTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1415,4TH & WASHINGTON,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1416,4TH - HIGH TO PEARL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1417,4TH - MADISON TO JEFFERSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1121,2910FERRY ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1419,4TH AVE. - MADISON AND JEFFER.,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
382,1471MILL ST,1.0,15.0,,15.0,15.0,15.0,15.0,15.0
1422,5 OAKWAY CTR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1119,28TH AVE FRIENDLY ADAMS,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1423,500 BLK W 17TH @ JEFFERS,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1425,500 BLOCKE.8TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
381,1470LAWRENCE ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1427,500 KODIAK ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1428,500 STONEGATE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1429,500 VALLEY RIVER CENTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1449,54420TH AVE W,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1110,2864 WILLAMETTE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1143,300 BLOCKSYCAMORE,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1478,5TH & ADAMS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1472,590 THRONE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1473,590 TYLER STREET,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1474,592MEREWETHER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1475,5TH  - LINCOLN  - LAWRENCE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1476,5TH  - WILLAMETTE TO OAK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1105,2832 WINGATE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1479,5TH & ALDER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1106,28416TH AVE E,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
379,1458E.22ND,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
378,1456CITY VIEW,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1104,2828 CHAD DRIVE COSCO,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
377,1456 E.19TH ALLEY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
376,1455 NORKENZIE ROAD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1485,5TH & MOSS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1471,581W.17TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1469,57 N POLK,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1452,5472WALES,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1459,55917TH AVE E,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
1453,55 COBURG ROAD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1454,550 THRONE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1109,2860 KINCAID STREET,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1456,5529 KING ARTHUR COURT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1457,555TYLER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1458,559 17TH AVE E,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1460,559E. 17TH,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1467,564 E. 13TH ST.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1461,5600 BLOCK DONOHOE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1462,560TYLER,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1463,564 13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1464,564 13TH AVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1465,564 13TH FERRY ST PATTER,1.0,40.0,,40.0,40.0,40.0,40.0,40.0
1108,2855 UNIVERSITY,1.0,80.0,,80.0,80.0,80.0,80.0,80.0
383,1473W.12TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1413,4TH & MILL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
384,1475 BAILEY HILL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1137,300 BLK MONROE,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1360,44115TH AVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1361,441WAITE,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1362,4427MARCUM LN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1363,4460MILL ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1364,448W 12TH,1.0,80.0,,80.0,80.0,80.0,80.0,80.0
1365,4507SOUZA CT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1135,2ND & MILL,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1138,300 BLKMONROE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1368,454 WILLAMETTE ST.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1369,4550 SENECA ROAD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1134,2ND & LAWRENCE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1371,4550 W 11TH AVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1372,4550 W 11TH WALMART,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1373,4550 W. 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1359,441 W 14TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1139,300 BLOCKFIR LN,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
385,1475 BAILEY HILL #102,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1348,4275 BARGER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1342,420WILKIE,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1343,4227BOSTON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1344,423 W 12TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1345,423W.12TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1142,300 BLOCKN.POLK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1347,42713TH AVE E,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1141,300 BLOCKMONROE,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
1356,44 W. BROADWAY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1140,300 BLOCKLA CASA,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1351,4320AVALON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1352,433 WEST 8TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1353,433 WILLAMETTE STREET,1.0,40.0,,40.0,40.0,40.0,40.0,40.0
1354,4381MARCUM LN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1355,44,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1374,4550 W. 11TH AVE  - WALMART,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
427,1500 BLOCKEYRIE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
428,1500 BLOCKGRANT,1.0,80.0,,80.0,80.0,80.0,80.0,80.0
1402,488BLAIR BLVD,1.0,80.0,,80.0,80.0,80.0,80.0,80.0
1396,4800 BLOCKST IVES LN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1397,4800 BLOCKUNTHANK,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1398,4800 BLOCKWEST AMAZON DR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1399,484E. 13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1400,487 MADISON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1401,488 BLAIR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1126,2952ELYSIUM,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1377,"4550 WEST 11TH AVE, EUG",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1404,491 W 12TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1125,2925VAN BUREN ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1406,4970WHITAEKER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
429,1500 BLOCKJUHL,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1123,2920OAK,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
387,1489 CAL YOUNG ROAD,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1394,4800 BLOCKJESSEN DR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1393,4800 BLOCK UNTHANK,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1392,480 MAR LP.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1391,4792MARSHALL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1390,4780 ROYAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1128,29840 WILLOW CREEK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1388,470W.BROADWAY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1387,4700 BLOCKROOSEVELT BLVD,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1129,29TH & ALDER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1385,4676 ROYAL AVENUE,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1384,4674ROYAL,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1383,460 LINDLEY LN.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1382,458W.13TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1381,4585 MANZANITA,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1380,4575CAMBON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
1130,29TH & POTTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1131,29TH & WILLAMETTE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1783,AGATE & EMERLD,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
1785,AGATE - 18TH AND 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2378,KINCAID  - END TO 13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2187,E/S VILLARD - 15TH TO FRANKLIN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2181,E/S POTTER - 23RD TO 22ND,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2182,E/S UNIV. -19TH TO 18TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
924,2159E.17TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
923,2150 ONYX,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
922,215 SILVER LANE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2186,E/S UNIVERSITY 19-18,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
921,2145ARTHUR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
235,12TH - ALDER TO KINCAID,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
920,2127LINCOLN ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
918,2115AUGUSTA,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2192,E/S WILLAMETTE -  13TH TO 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
917,210N.ADAMS,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
2194,E/S WILLAMETTE - 13TH TO 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
916,2103 W. 10TH AVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
